tweetid,timestamp,printname,screenname,verified,body,quotescreenname,quotetext,likes,retweets
1106584578687406081,8:54 AM - 15 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Daily reminder that we have a **Muslim Ban** in this country made out of the President’s hostility to Muslim people w/ little-to-no supporting evidence, and a Republican Party that tolerates it.

There is so much work to do. Repealing the Ban is square 1. https://www.brennancenter.org/blog/the-fight-against-trumps-muslim-ban-isnt-over …",,,87017,24726
1110674822168756227,3:48 PM - 26 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"W/ the #GreenNewDeal, legislators, experts, & advocates have spent countless hours poring over details of industrial policy+impact of global temp/sea lvl projections.

That’s what you do when you take your job seriously + respect the chamber.

This is what happens when you don’t: https://twitter.com/Public_Citizen/status/1110668858782818306 …",Public_Citizen,We present to you: Senator Mike Lee's masterful takedown of @AOC and @SenMarkey's Green New Deal.  pic.twitter.com/S7B31xByM1,27553,7637
1107757871477985280,2:37 PM - 18 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"White supremacists committed the largest # of extremist killings in 2017.

What the President is saying here: “if you engage in violent acts of white supremacy, I will look the other way.”

Understand that this is deliberate. This is why we can’t afford to sit on the sidelines. https://twitter.com/splcenter/status/1106661411726524417 …",splcenter,"Reporter: ""Do you see white nationalism as a rising threat around the world?""

Trump: ""I don't really.""…",162029,52821
1101866699207442432,7:27 AM - 2 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"When racism becomes acceptable on a partisan basis, and official GOP groups begin to use it to demonize communities, it puts real people in danger.

@IlhanMN, I am sorry these threats are being targeted on you.

Praying for your safety. https://twitter.com/IlhanMN/status/1101614278585536512 …",IlhanMN,"No wonder why I am on the “Hitlist” of a domestic terrorist and “Assassinate Ilhan Omar” is written on my local gas stations. 

Look no further, the GOP's anti-Muslim display likening me to a terrorist rocks in…",32779,7079
1104439980271783937,9:53 AM - 9 Mar 2019,Saikat Chakrabarti,saikatc,True,.@MikeLevinCA knows that the way for a Democrat to win a 'red' district is by presenting visionary ideas that actually solve the problems in front of us. Republican voters and Democratic voters both want real solutions that create prosperity for all. https://www.sandiegouniontribune.com/opinion/commentary/sd-utbg-green-new-deal-levin-20190308-story.html …,,,2316,417
1111781703696158720,5:06 PM - 29 Mar 2019,"Qasim Rashid, Esq.",QasimRashid,True,"Mic Drop.

""Thousands of Americans died in 9/11 on the worst terror attack on US soil & agree w/the response or not, our response was war w/2 countries. 3,000 Americans died in Puerto Rico due to Hurricane Maria. Where is our response?""—@AOC

#GreenNewDeal pic.twitter.com/lSwSi3E9xX",,,102938,23006
1111788202426331136,5:32 PM - 29 Mar 2019,Alexandria Ocasio-Cortez,AOC,True, #AOCAllIn https://twitter.com/MSNBC/status/1111784412805545984 …,MSNBC,"""I didn't expect them to make total fools of themselves,"" Rep. Ocasio-Cortez told @MSNBC's Chris Hayes. ""I expected a little more nuance, and I expected a little more 'concern trolling.'""  pic.twitter.com/h0pclRdAI4",37381,7864
1112519701886832640,5:59 PM - 31 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Truly incredible: in ~2 hours, we’ve raised $30,000 for 3 bold swing seat Dems.

This is politically powerful, bc it shows Dems that grassroots will mobilize time & resources when we choose to act courageously.

Crazy, but can we do $50k before midnight? https://secure.actblue.com/donate/bolddemocrats?refcode=tw_20190331 …",,,15122,2971
1104544755529199616,4:49 PM - 9 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,Bill! Bill! Bill! https://twitter.com/BillNye/status/1104542157883432960 …,BillNye,"AOC gets it. She sees that fear is dividing us. We can address income inequality. We can address climate change, if we get together and get to work. #SXSW @AOC  pic.twitter.com/I8tSbAc97u",199432,21408
1111362957466894337,1:22 PM - 28 Mar 2019,Heather C. McGhee,hmcghee,True,"I'm so excited to join this #GreenNewDeal town hall tomorrow, live with @AOC at 8 EST on @MSNBC. https://twitter.com/AOC/status/1110544562857091073 …",AOC,"We’re prepping for this week’s #GreenNewDeal Town Hall in the Bronx w/ @chrislhayes + @MSNBC!

What topics + questions would you like to see discussed on…",5689,780
1110632828318957568,1:01 PM - 26 Mar 2019,Ryan Grim,ryangrim,True,"Try to imagine for a second what would happen if @AOC went to the floor and did something like this. 

This is from the GOP’s best and brightest https://twitter.com/justicedems/status/1110596202867933185 …",justicedems,"""This is the real solution to climate change: babies...the solution to so many of our problems at all times and in all places is to fall in love, get married, and have some kids."" -@SenMikeLee on @AOC and @SenMarkey's Green New Deal  pic.twitter.com/QdDEZJFIYs",21771,4421
1105934011191488512,1:49 PM - 13 Mar 2019,Katherine Clark,RepKClark,True,"That's right, the freshman changed everything- for the better. They won us the majority, bring 'fresh' ideas to the table & are standing up to Trump’s harmful policies. Proud to call them my colleagues. @RepKatiePorter @aoc @Lawrence @11thHour https://www.msnbc.com/the-last-word/watch/freshmen-dems-changing-everything-for-trump-1456947779823 …",,,13166,1818
1102611512122855434,8:47 AM - 4 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,“I believe health care is a right and people should be paid enough to live. Those are offensive values to the GOP. But this ravenous hysteria—it’s really getting to a level that is kind of out of control.” https://www.newyorker.com/news/daily-comment/alexandria-ocasio-cortez-is-coming-for-your-hamburgers …,,,36681,7650
1111361916751003648,1:18 PM - 28 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Betsy DeVos “loves” the Special Olympics so much, she wants to cut federal funding for it.

She “loves” students so much, she changed rules to make campus sexual assault victims more vulnerable.

And she “loves” teachers so much she wants to cut student loan forgiveness, too. https://twitter.com/thehill/status/1111357540841984001 …",thehill,"Sec. Betsy DeVos: ""I love Special Olympics myself.""  http://hill.cm/SAVttP9   pic.twitter.com/sKUDlLGOEF",97918,26483
1111681055130599424,10:26 AM - 29 Mar 2019,Naomi Klein,NaomiAKlein,True,"Everyone should tune in tonight at 8 ET for @chrislhayes's special on the #GreenNewDeal w/@AOC because:
1) It's going to be awesome
2) The world's on fire
3) It's a good time to show MSNBC execs that this kind of bold programming can get Mueller-style ratings! https://twitter.com/MSNBC/status/1111337125927182337 …",MSNBC,Rep. Ocasio-Cortez will join @chrislhayes to discuss the Green New Deal during a special town hall event in the Bronx on Friday at 8 p.m. ET.  pic.twitter.com/rxQwNgWFyR,7621,1739
1111344459101495302,12:09 PM - 28 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Watch this video. Abdul is truth-telling.

@AbdulElSayed, you need to run for something and join me out here because your voice is needed in these streets! https://twitter.com/AbdulElSayed/status/1111004255396212742 …",AbdulElSayed,The Flint Water Crisis didn't start when they turned the valve — the story goes back much further than that.  pic.twitter.com/v4ZItTKi0C,12116,3387
1104174480128135168,4:18 PM - 8 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,PSA: Daylight Savings is this weekend! https://twitter.com/NYCMayorsOffice/status/1104172446205259776 …,NYCMayorsOffice,Daylight Savings Time is nothing to lose sleep over... except on Sunday. Remember that clocks skip ahead an hour at 2 am. We're looking FORWARD to more sunshine in the evenings!  pic.twitter.com/lQ2Tloi7ld,10089,1887
1103873615655690241,8:22 PM - 7 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Where’s the outrage over the 23 GOP members who voted NO on a resolution condemning bigotry today?

Oh, there’s none?

Did they get called out, raked over, ambushed in halls and relentlessly asked why not?

No? Okay. Got it.",,,208389,48671
1106403325136666624,8:54 PM - 14 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Yup. We’re not even debating the citizenship question yet.

There is a legal process for adding *any* Q to the US Census. That process takes ~5 years. 

Changing a Census question, not reporting that proposed change to Congress, and possibly lying about *why* would = Big Trouble. https://twitter.com/dana1981/status/1106399982318321666 …",dana1981,"Wow, @AOC is the only one in the room (including Wilbur Ross and his lawyers) aware that 1) the proposed census citizenship question wording is substantively different from the previous version, and 2) such wording changes must be submitted to Congress  https://www.law.cornell.edu/uscode/text/13/141 … https://twitter.com/ErickFernandez/status/1106338880016601089 …",19763,4218
1110666127644991493,3:13 PM - 26 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Because I encouraged them to vote present, along w/ others.

McConnell tried to rush the #GreenNewDeal straight to the floor without a hearing.

The real question we should be asking: Why does the Senate GOP refuse to hold any major hearings on climate change? https://twitter.com/SenJohnBarrasso/status/1110664676206133252 …",SenJohnBarrasso,Why did Senate Democrats just duck a vote on your #GreenNewDeal? #DemsDuck #VotedPresent  https://twitter.com/AOC/status/1110544562857091073 …,65563,15224
1101490728352534529,6:33 AM - 1 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"ICYMI: Rep. Khanna got Cohen to testify that Don Jr. is the “second executive involved in criminal conspiracy.”

His line of questioning was a very big deal. (He also happens to be a progressive Rep that rejects corporate money!)

 https://twitter.com/RoKhanna/status/1101161432832491520 …",RoKhanna,"We got some explosive admissions about the President, his son Donald Trump Jr., and Allen Weisselberg’s criminal conspiracy for financial fraud.  https://twitter.com/politico/status/1100899710989156352 …",23849,4094
1106408644181139456,9:15 PM - 14 Mar 2019,Wajahat Ali,WajahatAli,True,"Let me quickly explain why the Christchurch mosque shooting affects many of us, not just Muslim communities. If the shooter's manifesto and social media feed are accurate, he was inspired by a right wing ideological infrastructure that thrives, recruits and radicalizes online 1/",,,87144,46376
1108457322806984704,12:56 PM - 20 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Meanwhile as folks wring their hands over a nonbinding #GreenNewDeal, I spent this AM touring LaGuardia airport + discussing:
- Securing solar panels on every roof
- Living wage jobs
- Electric shuttle fleets
- Building for rising sea levels coming in
- Centering community issues pic.twitter.com/GriEO7ew9U",,,8312,1453
1108773344655097857,9:52 AM - 21 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Last year, I woke up to organize w/ my community & waitressed to make ends meet. Today, staggeringly, I woke up to this.

I believe in an America where all things are possible. Where a basic, dignified life isn’t a dream, but a norm. 

That’s why I got up then,& why I get up now. https://twitter.com/TIME/status/1108709241781661696 …",TIME,TIME’s new cover: “Change is closer than we think.” Inside Alexandria Ocasio-Cortez’s unlikely rise  http://mag.time.com/Ndrzczy   pic.twitter.com/L0RUIvuC3U,142905,23258
1111074588459483136,6:16 PM - 27 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"I’m gonna RT some of the recommended disability advocates you all suggested, and this from @NyleDiMarco goes first because it truly had me rolling 

(There was a huge positive reaction when I started captioning my IG stories - I use @clipomatic to do it, it works instantly) https://twitter.com/NyleDiMarco/status/1109443364519317505 …",NyleDiMarco,"no captions sorry, have fun figuring out  pic.twitter.com/ykLjSotmMv",9281,1393
1111781360472154113,5:05 PM - 29 Mar 2019,Julie Zeilinger,juliezeilinger,True,"""My politics is just an emergence of my life experience and a reflection of all of our experiences as working people."" - @AOC #AOCAllin",,,6804,768
1106662327045242885,2:03 PM - 15 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Can someone break down the “progressivism doesn’t work in the midwest” thing?

- Ilhan reps Minnesota
- Rashida reps Michigan
- #GreenNewDeal + #MedicareForAll are polling as top issues in Iowa
- The progressive message WON in 2016 primaries

So what do these folks really mean? https://twitter.com/justicedems/status/1106649017080000513 …",justicedems,"Rahm Emanuel suggests that The Bronx and Minneapolis are not ""the middle of the country"" and that @AOC + @IlhanMN's policies don't represent ""the middle"" either.…",29651,6097
1109482628573528066,8:50 AM - 23 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"“Banks are acutely sensitive about their reputations because they are in a business acutely susceptible... if consumers vote with their wallets.”

Economic activism (ex: the fossil fuel divestment mvmt we saw at Standing Rock, and pressuring business re: assault rifles) works. https://twitter.com/vtg2/status/1109472125168041984 …",vtg2,"Progressives like @AOC and @AyannaPressley are leveraging seats on the Financial Services Committee & a huge social media following to confront bank executives and discourage them from funding oil pipelines, gun makers and private prisons. (via @Zachary) 
…",11852,2508
1105485894100942848,8:09 AM - 12 Mar 2019,Emma Vigeland,EmmaVigeland,True,"Remember when @AOC decried the United States' ""colonial relationship"" to Puerto Rico, and the right wing guffawed?

Well... https://www.washingtonpost.com/us-policy/2019/03/08/puerto-rico-starts-cutting-food-stamp-benefits-used-by-more-than-million-people-amid-congressional-impasse/?utm_term=.2bf4ef889232 …",,,6383,1809
1105177775189696513,11:44 AM - 11 Mar 2019,Latino Victory,latinovictoryus,True,"Congresswoman Ocasio-Cortez's advice to the next generation of WOC leaders is spot on. 

""Stop trying to navigate systems of power and start building your own power."" 
         —@AOC pic.twitter.com/yc9wuKgIyY",,,14459,3148
1108173134946070529,6:07 PM - 19 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Next Friday: We’re teaming up with @chrislhayes to bring you our NY-14 #GreenNewDeal town hall from the Bronx, because a better future starts from the bottom up  

Tune in next week! #inners https://twitter.com/allinwithchris/status/1108169483296886784 …",allinwithchris,Tune in Friday March 29th for our green new deal special with @AOC #allinamerica #inners  pic.twitter.com/LUoaRGLf9d,15851,3323
1112096966140444676,1:59 PM - 30 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Important thread from @AyannaPressley on the @dccc’s decision to boycott businesses that offer services to primary candidates.

She is making important links here, showing how the party’s decision is an economically disempowering one to many communities  https://twitter.com/AyannaPressley/status/1112050765793845248 …",AyannaPressley,"THREAD

My thoughts on the @dccc's decision that threatens to slam the door on those who work w/ challengers in Democratic primaries: (1/X)",4116,1010
1108877145328283648,4:44 PM - 21 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Excited to join @LateNightSeth tonight to talk about the #GreenNewDeal!

You can catch me here, or if you’re local come to tonight’s Community Board 9 meeting  https://twitter.com/LateNightSeth/status/1108812418631766017 …",LateNightSeth,"TONIGHT: Seth welcomes @AOC, Andrew Rannells and @lallimusic!  pic.twitter.com/smnQx0vSX1",7577,982
1111023031592333312,2:51 PM - 27 Mar 2019,Ro Khanna,RoKhanna,True,We need to fight until the DCCC reverses it’s policy to stifle a competition of ideas and have an unfair restraint of trade. It’s a terrible policy and out of touch with voters. https://theintercept.com/2019/03/27/progressive-caucus-slams-dccc-head-cheri-bustos-for-her-assault-on-primary-challengers/ …,,,5966,1803
1106423825858785281,10:16 PM - 14 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"Friends,

Morning (Friday) is Jummah, the weekly day of worship for our community of Muslim friends and loved ones.

Be there for them. Check in. Perhaps extend a kind gesture at your local mosque.

There is so much fear and hate.

We must negate it with active, courageous love.",,,162586,34078
1106631768575229958,12:02 PM - 15 Mar 2019,Alexandria Ocasio-Cortez,AOC,True,"This WHOLE line of questioning yesterday was abt how Kris Kobach (who’s funded by white supremacists) was deeply engaged w/ Sec. Ross to add a drafted citizenship question to the #Census.

Ross’ excuse was Voting Rights. But his story doesn’t add up.& He skirted law to add the Q. https://twitter.com/ErickFernandez/status/1106338880016601089 …",ErickFernandez,"The strong line of questioning and level of preparedness from @AOC for every committee hearing is fascinating to watch.

Watch her full questioning of Wilbur Ross regarding the…",17142,4204
1101965404837076992,2:00 PM - 2 Mar 2019,NBC News THINK,NBCNewsTHINK,True,".@AOC just reminded Trump that Mueller isn't the only investigator he needs to worry about, writes @kurtbardella. 

Democrats are just getting started when it comes to Trump's finances. And Ocasio-Cortez's savvy questioning of Michael Cohen proves it: https://www.nbcnews.com/think/opinion/alexandria-ocasio-cortez-s-cohen-questions-are-reminder-mueller-isn-ncna977496 …",,,6641,1100
